alk_Q1,alk_Q2,alk_Q3,alk_Q4,pH_Q1,pH_Q2,pH_Q3,pH_Q4,DBPsf_Q1,DBPsf_Q2,DBPsf_Q3,DBPsf_Q4,wc_freq_TTHM,wc_freq_HAA5,expect_solids,expect_lime,expect_co2
33.79436836,49.94985327,18.28210197,15.03233203,6.371232759,8.965799279,7.227725182,7.150402571,0.02,0.157078204,0.584635691,0.156027879,0.204545455,0,25.0259781,29.28695544,17.46352721
11.42089151,25.5344999,4.127783774,33.80641784,9.5,8.267551844,6.320379906,8.397987582,0.02,0.02,0.173924561,0.75,0.295454545,0.022727273,20.97112998,16.58626903,6.113344245
20.59333937,82.06824347,17.55060265,27.43957706,7.312793206,7.094441249,8.647445456,6.586777591,0.2492367,0.024071625,0.020194486,0.02706415,0.022727273,0,28.82033041,37.12889911,23.01373896
26.77046442,0,19.55800759,51.17650914,7.5279458,6.617100978,6.655879402,6.350521121,0.549749789,0.535143848,0.654577063,0.02,0.295454545,0.090909091,19.12296187,31.49577836,26.33067846
14.47107852,59.45656984,30.42083658,17.66090962,7.043694403,8.281128597,6,6.084308401,0.07490378,0.076231223,0.75,0.430101353,0.113636364,0,25.24760425,53.23711823,46.36976623
7.487923718,20.18477539,0.05929384,25.63361767,7.778860316,7.707717923,8.454875506,7.199744087,0.497273688,0.025878254,0.27680733,0.275053708,0.272727273,0.045454545,20.7856255,12.2095975,0.995620351
22.87428848,50.29839196,3.073950495,38.1613086,7.710936338,8.745123955,8.800621819,6.950198334,0.088405802,0.588849045,0.204422824,0.477074579,0.159090909,0,26.12412981,23.79079299,9.550477084
1.391108687,66.52201618,31.73684473,24.34120803,6,6.037783828,6,6,0.740798498,0.059265997,0.725323375,0.75,0.159090909,0,22.30542116,107.7880962,116.1816274
20.68484854,22.35363327,8.900349027,39.41000783,7.906467415,8.010262759,9.063013741,8.449927667,0.738594064,0.598824241,0.564476729,0.02,0.25,0.045454545,21.75542156,13.45372634,1.505002108
34.10092881,35.74513376,0,1.037635914,6.095686262,6.672516827,6.118595967,6.009626023,0.441643238,0.045854405,0.75,0.02,0.295454545,0,19.58132102,58.42679785,58.82771678
23.2228953,61.09625604,10.65557732,37.15819096,8.381122647,9.249888174,6.158864113,6.945466545,0.577649498,0.072280299,0.59148407,0.640874898,0.136363636,0,26.86386416,32.50777042,19.36645613
82.16682078,78.32433203,20.32501969,62.98803285,9.352337078,9.401420058,9.5,6.543551277,0.097490192,0.025773016,0.097827503,0.730118407,0,0,31.26373078,52.88540218,39.79939284
16.62361742,66.13293981,7.063097952,11.62082873,8.020702066,7.861487375,8.396487725,6.680167272,0.02,0.440461992,0.75,0.594541679,0.068181818,0,28.86811304,29.64415117,13.80394225
35.15723441,14.30327614,20.41028295,24.94451622,9.4323543,6.509386447,6.015456509,8.39820961,0.278327061,0.226351502,0.629142423,0.484428466,0.295454545,0.090909091,19.48150304,23.29106764,15.81180281
24.63480723,24.85457863,7.034943748,20.11160518,9.255340115,6,6,6,0.75,0.030536309,0.75,0.75,0.295454545,0.159090909,17.13651855,49.26941402,50.02713117
36.2883758,57.45204466,0,24.56569353,6.231595096,8.296110351,6,6,0.622804431,0.02,0.75,0.02,0.181818182,0,23.89491483,61.39170089,57.8854353
20.01699634,73.55978955,10.99384752,54.57489123,7.347592219,7.947323664,6.501001726,6,0.192510315,0.02,0.75,0.597300625,0.045454545,0,27.26970578,65.8533535,59.82899872
10.50795553,49.2267377,34.88337918,20.83079973,6,7.82539766,6,6,0.02,0.02,0.75,0.30295852,0.204545455,0,22.63725451,74.7886937,75.5674891
26.07065134,61.14273337,24.20981947,26.04988803,6.134723844,8.347585158,6,6,0.215814273,0.02,0.68793861,0.419791195,0.113636364,0,24.44755629,65.61741152,62.46673627
0.488311001,18.87297541,30.34480882,35.17574894,6.010887565,7.589057349,6.787644929,6.645750252,0.488886616,0.734586177,0.739085713,0.277025989,0.272727273,0.045454545,19.57729984,39.36554574,35.5645463
18.09981,20.08634432,19.84163916,10.35505606,7.267945223,6.437804598,7.225981784,7.656387842,0.75,0.75,0.75,0.02,0.295454545,0.090909091,19.76497479,15.64436826,6.24673884
36.17508951,28.10130262,23.70217283,26.05982241,7.487464747,6.806998191,7.061746768,7.06702767,0.450859388,0.445413455,0.639549999,0.296543609,0.25,0.022727273,20.95316622,17.21007607,6.921175922
22.87428848,50.29839196,3.073950495,38.1613086,9.410881701,8.745123955,8.800621819,6.950198334,0.088405802,0.588849045,0.204422824,0.352226365,0.159090909,0,26.37357388,23.98582805,9.526340156
23.61690507,33.94477618,0,9.045551736,6.405014924,7.453065394,6,6,0.590339634,0.655553926,0.75,0.214731615,0.295454545,0,19.713364,48.23672535,46.16448497
32.83788269,20.18477539,14.70421607,36.34444115,7.359908545,7.704091662,7.290835577,6.28273473,0.497273688,0.247547327,0.116415617,0.478692161,0.295454545,0.045454545,19.68018366,23.21213435,15.62959471
20.59333937,82.06824347,17.55060265,27.43957706,7.312793206,7.094441249,8.647445456,8.524058494,0.2492367,0.024071625,0.020194486,0.02706415,0.022727273,0,29.60078464,33.39888812,17.62959771
40.59227655,50.65062806,14.37411627,34.71139068,7.833774805,9.136611815,6.82142734,6.533559518,0.458764127,0.127650983,0.567267636,0.655033527,0.204545455,0,25.36658744,28.33799882,15.90419076
0,71.35740056,10.26702978,39.33095686,8.958783981,9.360330549,7.325078609,9.5,0.46339315,0.75,0.75,0.023399661,0.068181818,0,31.09862412,28.59096463,10.1692232
30.43766699,19.84628326,14.70421607,7.677561547,6.010664117,7.704091662,6.700755402,6.624460615,0.497273688,0.716752378,0.739085713,0.275053708,0.295454545,0.045454545,18.96274196,35.71168568,31.75307264
28.57857571,65.65338383,0.234111268,0.399089011,6.812296939,6.822868092,6.838845789,6,0.738475024,0.091009023,0.75,0.02,0.090909091,0,26.07619004,50.42882329,42.17796131
0,80.18203504,31.4702238,14.06594201,9.5,7.501311651,6,6,0.536103618,0.02,0.725071648,0.75,0.022727273,0,27.80293221,63.07697147,55.710329
20.86251293,34.98384724,12.45462461,12.03435628,8.319022352,8.475357678,6.545276479,8.757898043,0.421254641,0.428965913,0.347164873,0.75,0.272727273,0,22.67251283,17.18139648,5.072698388
0,71.35740056,10.26702978,39.33095686,8.424063296,9.5,8.485845279,9.5,0.46339315,0.75,0.233363901,0.023399661,0.045454545,0,31.35059674,28.33492555,9.595168825
31.95195652,80.18203504,18.75150239,14.06594201,7.425335074,9.172512471,6,6.531814086,0.536103618,0.02,0.725071648,0.75,0.068181818,0,28.10915004,42.31588305,30.02933045
25.18980149,31.10635485,18.90517383,42.89235674,7.958389539,8.502246136,6.222846842,6.586272641,0.737627928,0.034881162,0.565120009,0.269842525,0.295454545,0,20.94445294,26.58892545,18.37539023
19.57798003,32.97074253,0.566347496,29.09657605,8.163965927,8.658258554,6.838845789,6.450102649,0.748125264,0.635673918,0.75,0.609896744,0.272727273,0,21.50626963,20.59943459,10.49660302
2.903896007,22.28531476,24.80179214,24.51214913,6.112301851,6.17068308,6.027907615,8.884662188,0.584275632,0.724962219,0.154364382,0.717875246,0.295454545,0.113636364,18.08636088,44.21547249,42.91617452
19.59398968,35.76413785,37.50128965,1.012319294,8.189296602,6.822868092,8.023578916,8.432793878,0.447242893,0.75,0.75,0.609896744,0.25,0,24.07994872,21.50317105,8.873595741
36.2883758,57.45204466,0,24.56569353,6.231595096,8.296110351,6,6.278159537,0.622804431,0.02,0.75,0.02,0.181818182,0,24.2018823,52.95984515,47.22967593
1.884944124,44.20160461,17.41489078,30.22857392,8.432147925,7.120484318,8.084690795,7.340063486,0.485444935,0.316506867,0.44688141,0.350830682,0.227272727,0,24.65945478,20.39278204,6.924793059
0.422262224,4.27156929,0.631488025,24.3543211,6.004475789,7.840937473,6.118595967,6,0.75,0.02,0.151895495,0.02,0.295454545,0.045454545,17.84049663,54.79195186,56.24093863
5.608105183,24.17956132,15.8072467,26.53515243,9.243983477,8.199833084,9.371399409,6.930012087,0.550825313,0.608710412,0.579213439,0.030518796,0.25,0.022727273,21.40056184,13.7476661,2.23529384
21.30708252,13.60398518,32.09232668,14.12024084,6.059251,6.019750239,6.396971738,6,0.500664736,0.577637902,0.195771421,0.02,0.25,0.159090909,16.80074192,63.09840984,67.42026391
49.80307304,107.0415547,70.77406594,24.38652369,6.810255483,6,6,6,0.75,0.02,0.02,0.75,0.022727273,0,25.7936912,156.6071924,171.8497859
28.57857571,65.65338383,0.234111268,16.97906675,6.812296939,6.822868092,6.918566434,6,0.427514097,0.091009023,0.75,0.336624625,0.090909091,0,26.11395997,50.21298079,41.87674872
33.45605007,67.13223898,0,22.5898443,6,8.960686762,6,6.14521183,0.75,0.02,0.184038832,0.75,0.090909091,0,25.30546875,66.47159016,62.643325
24.8801117,67.13223898,82.19763502,22.5898443,6,8.960686762,6,6.14521183,0.75,0.02,0.184038832,0.75,0.045454545,0,26.01018733,106.9880685,111.1504916
13.30166285,70.3128494,27.57699544,28.96527743,6.517886585,8.775339056,6.360978083,6.203487721,0.338508198,0.095171201,0.521158499,0.730088967,0.045454545,0,27.33741401,48.58035791,38.56919258
24.17422566,28.78687992,32.09232668,12.9482398,9.211700264,9.186650758,6.396971738,6,0.223415196,0.577529959,0.75,0.02,0.25,0.022727273,20.49911594,37.08465554,31.68656646
0,71.35740056,10.26702978,39.33095686,8.424063296,9.5,8.485845279,8.211078441,0.46339315,0.75,0.233363901,0.023399661,0.045454545,0,31.15437011,28.76701355,10.32970214
5.149785815,47.02128015,13.4926018,28.52414512,6.291028155,7.770773355,8.578258289,7.505745071,0.252522702,0.590861105,0.492831494,0.303354392,0.204545455,0,24.74197592,29.56306573,18.11117686
0,71.35740056,10.26702978,39.33095686,8.37307651,9.5,8.485845279,8.54174306,0.46339315,0.75,0.233363901,0.023399661,0.045454545,0,31.18022359,28.68225791,10.199725
0,71.35740056,10.26702978,39.33095686,8.958783981,9.5,7.615077119,9.366653593,0.46339315,0.75,0.75,0.023399661,0.068181818,0,31.16958622,28.30567793,9.748342279
49.80307304,111.8704327,70.77406594,24.38652369,6.810255483,6,6,7.228249106,0.75,0.02,0.02,0.180731416,0,0,27.09155814,143.929104,154.9420264
0.259095945,4.824356361,30.66733842,35.13187157,7.734658734,9.338327308,6.015102852,6.041462425,0.02,0.037907699,0.68415285,0.153761937,0.25,0.022727273,19.59797969,45.35195444,42.68576899
19.59398968,35.76413785,37.50128965,1.012319294,7.103240942,6.822868092,6.079442409,7.239289139,0.447242893,0.75,0.75,0.609896744,0.25,0,21.85180475,36.07194243,28.91196423
33.45605007,19.39284368,0,22.5898443,6,8.960686762,6,6.14521183,0.75,0.02,0.184038832,0.75,0.295454545,0.045454545,18.27556473,53.21055806,53.82214969
1.884944124,44.20160461,17.41489078,30.22857392,8.432147925,8.192664392,8.084690795,7.340063486,0.485444935,0.198077845,0.44688141,0.350830682,0.227272727,0,24.85752065,18.9080325,4.90811976
0.259095945,27.96899175,26.53266499,35.13187157,6.052604722,7.588306847,6.015102852,7.175670286,0.02,0.700346448,0.333635433,0.153761937,0.295454545,0.022727273,19.69996467,43.90879735,40.89593069
18.38562144,60.42853773,9.85013873,38.14017278,7.077584591,8.457329912,6.464461571,6.433410191,0.356062803,0.343086446,0.437614597,0.412285505,0.113636364,0,26.69798188,36.57819189,24.55932069
7.096295666,56.90547546,0,25.69009946,6.788739069,9.5,6.118595967,7.615778349,0.322948738,0.02,0.75,0.02,0.181818182,0,25.67958449,30.77529439,18.5027321
32.83788269,82.86856782,14.70421607,36.34444115,7.765069238,7.704091662,9.466265524,6.28273473,0.497273688,0.247547327,0.116415617,0.275053708,0,0,31.92041919,44.41215443,28.65947793
26.27192437,22.55655245,35.43742919,0.869248602,6.996463873,7.031149029,6,9.5,0.02,0.75,0.129565363,0.02,0.25,0.045454545,19.97316167,32.01575836,25.92065919
10.50795553,49.2267377,34.88337918,20.83079973,6,6.546448505,6,6,0.02,0.02,0.75,0.30295852,0.204545455,0,21.83012865,81.13143517,84.14529611
32.83788269,27.14087405,14.70421607,36.34444115,7.765069238,7.704091662,6.700755402,6.624460615,0.497273688,0.716752378,0.3766673,0.275053708,0.295454545,0.022727273,20.44409588,19.15609186,9.842808711
30.4958922,66.75661937,3.239321647,14.25611814,6,6.221538107,6.193801699,6.017027461,0.614428476,0.02,0.449041312,0.066180655,0.181818182,0,23.04615588,86.41434741,89.3787338
0,34.63885517,31.4702238,14.06594201,9.5,7.650240008,6,6,0.536103618,0.02,0.725071648,0.75,0.25,0,20.97833635,47.79142059,44.20366332
1.884944124,44.20160461,17.41489078,30.22857392,6.750650485,7.120484318,8.084690795,7.340063486,0.485444935,0.316506867,0.44688141,0.350830682,0.227272727,0,24.22446423,23.28123613,10.93216424
45.84724621,34.43073753,12.8911427,29.82629438,6.516061207,7.737786586,6.07405394,6.559364323,0.657506531,0.369541945,0.598574839,0.02,0.295454545,0,20.76043462,36.97310516,31.29424937
7.096295666,56.90547546,0,25.69009946,8.680210407,9.5,6.118595967,6,0.315200213,0.02,0.75,0.02,0.181818182,0,24.87870157,45.06215732,36.83208659
19.57798003,32.97074253,31.34047286,29.09657605,8.163965927,8.658258554,6.838845789,6.450102649,0.748125264,0.635673918,0.75,0.609896744,0.25,0,22.10771362,23.53576313,13.43842916
0.259095945,27.96899175,26.53266499,37.57743594,6.052604722,7.588306847,6.015102852,8.051774032,0.02,0.700346448,0.333635433,0.153761937,0.295454545,0.022727273,20.04338578,43.38387766,39.89347928
0,71.35740056,10.26702978,39.33095686,8.958783981,9.5,9.477346655,9.366653593,0.46339315,0.75,0.75,0.023399661,0.022727273,0,31.74432228,28.79012147,9.740643526
34.08491916,10.25563408,0,10.83935987,6.094640877,7.314679062,6.879132454,6.345079042,0.75,0.02,0.021633883,0.02,0.295454545,0.068181818,18.48815709,35.86122836,32.42382341
1.884944124,44.20160461,17.41489078,30.22857392,7.478074701,7.120484318,8.084690795,6.236735887,0.692111025,0.316506867,0.44688141,0.350830682,0.227272727,0,23.59035457,29.7460971,19.50110139
31.95195652,80.18203504,18.75150239,14.06594201,6.687260913,8.504810881,6,6.531814086,0.536103618,0.02,0.725071648,0.75,0.045454545,0,27.69170268,46.1576115,35.18174707
0.152441771,44.76321793,16.06772181,28.6655604,8.706674859,8.199833084,8.497881415,8.373287756,0.735797337,0.608710412,0.030792055,0.275834392,0.227272727,0,25.16968069,18.6401714,4.250422391
24.17422566,16.01786167,32.09232668,12.9482398,6.553169561,6,6.396971738,6,0.4522485,0.577529959,0.443862528,0.02,0.25,0.159090909,17.1207749,51.39833381,52.6983827
30.4958922,66.75661937,3.239321647,14.25611814,6,6.221538107,6.193801699,6.283511281,0.614428476,0.02,0.279302523,0.066180655,0.181818182,0,23.34164892,78.54986836,79.43092934
12.88072542,60.42853773,9.85013873,38.14017278,7.077584591,8.457329912,6.688772466,6.433410191,0.356062803,0.343086446,0.437614597,0.091631878,0.113636364,0,26.86229106,35.30796706,22.84600514
18.26128242,24.49072964,34.32231934,16.410274,7.095134488,6.855939414,6.459805533,7.456783963,0.454140697,0.573023678,0.585963321,0.201487324,0.25,0.045454545,20.37241112,21.73713337,13.01859498
7.487923718,20.18477539,0.05929384,7.345917892,6.374197255,7.707717923,8.454875506,7.199744087,0.497273688,0.025878254,0.27680733,0.275053708,0.272727273,0.045454545,20.180737,20.13279002,11.36495585
28.57857571,35.76413785,0.234111268,0.399089011,7.103112069,6.822868092,8.923028052,6,0.738475024,0.091009023,0.75,0.02,0.25,0,21.51095202,35.76442349,29.07039193
36.20860077,65.38105367,18.66317395,21.01101048,8.294332505,8.407528968,7.642816795,8.629285774,0.621285506,0.75,0.143264258,0.02,0.090909091,0,29.32490566,26.18527846,9.096631137
19.59398968,2.479736356,37.50128965,1.012319294,7.103240942,6.822868092,6.838845789,6.765718396,0.447242893,0.409975413,0.203963555,0.609896744,0.25,0.068181818,20.26277484,21.47332972,12.83291642
5.608105183,24.17956132,15.8072467,36.96656299,8.852861264,8.199833084,9.109748724,6.271952746,0.603505491,0.367655396,0.615177905,0.061673051,0.25,0.022727273,20.64220726,23.88093728,15.44309925
34.08491916,10.25563408,0,10.83935987,6.094640877,7.314679062,8.770590014,6.345079042,0.75,0.02,0.021633883,0.02,0.25,0.068181818,18.92269802,35.19563305,31.16427486
16.07612886,24.90054008,17.85657633,5.161859578,6,9.5,6,6,0.75,0.75,0.02,0.02,0.295454545,0.022727273,18.5558161,58.07096814,59.48386437
